51,"Расчетные счета",0,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
52,"Валютные счета",1,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
55,"Специальные счета в банках",0,0,0,1,0,"Банковские счета"," "," "
"55.1","Аккредитивы (в рублях)",0,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.2","Чековые книжки (в рублях)",0,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.3","Депозитные счета (в рублях)",0,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.4","Прочие специальные счета (в рублях)",0,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.11","Аккредитивы ( в валюте)",1,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.33","Депозитные счета (в валюте)",1,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
"55.44","Прочие специальные счета (в валюте)",1,0,0,1,0,"Банковские счета","Дв. ден. средств"," "
57,"Переводы в пути",0,0,0,1,0," "," "," "
"57.1","Переводы в пути (в рублях)",0,0,0,1,0," "," "," "
"57.11","Переводы в пути (в валюте)",1,0,0,1,0," "," "," "
58,"Финансовые вложения",0,0,0,1,0,"Контрагенты"," "," "
"58.1","Паи и акции",0,0,0,1,0,"Контрагенты"," "," "
"58.1.1","Паи",0,0,0,1,0,"Контрагенты"," "," "
"58.1.2","Акции",0,1,0,1,0,"Контрагенты","Ценные бумаги"," "
"58.2","Долговые ценные бумаги",0,1,0,1,0,"Контрагенты","Ценные бумаги"," "
"58.3","Предоставленные займы",0,0,0,1,0,"Контрагенты","Договоры"," "
"58.4","Вклады по договору простого товарищества",0,0,0,1,0,"Контрагенты","Договоры"," "
"58.5","Приобретенные права в рамках оказания финансовых услуг",0,0,0,1,0,"Контрагенты","Договоры"," "
59,"Резервы под обесценение финансовых вложений",0,0,0,0,1,"Контрагенты","Ценные бумаги"," "
60,"Расчеты с поставщиками и подрядчиками",0,0,0,1,1,"Контрагенты","Договоры"," "
"60.1","Расчеты с поставщиками и подрядчиками (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"60.2","Расчеты по авансам выданным (в рублях)",0,0,0,1,0,"Контрагенты","Договоры"," "
"60.3","Векселя выданные",0,0,0,0,1,"Контрагенты","Договоры"," "
"60.11","Расчеты с поставщиками и подрядчиками (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"60.22","Расчеты по авансам выданным (в валюте)",1,0,0,1,0,"Контрагенты","Договоры"," "
62,"Расчеты с покупателями и заказчиками",0,0,0,1,1,"Контрагенты","Договоры"," "
"62.1","Расчеты с покупателями и заказчиками (в рублях)",0,0,0,1,0,"Контрагенты","Договоры"," "
"62.2","Расчеты по авансам полученным (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"62.3","Векселя полученные",0,0,0,1,0,"Контрагенты","Договоры"," "
"62.4","Расчеты с покупателями по товарам (работам, услугам) комитента (в рублях)",0,0,0,1,0,"Контрагенты","Договоры"," "
"62.11","Расчеты с покупателями и заказчиками (в валюте)",1,0,0,1,0,"Контрагенты","Договоры"," "
"62.22","Расчеты по авансам полученным (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"62.44","Расчеты с покупателями по товарам (работам, услугам) комитента (в валюте)",1,0,0,1,0,"Контрагенты","Договоры"," "
63,"Резервы по сомнительным долгам",0,0,0,0,1,"Контрагенты","Договоры"," "
66,"Расчеты по краткосрочным кредитам и займам",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.1","Краткосрочные кредиты (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.2","Проценты по краткосрочным кредитам (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.3","Краткосрочные займы (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.4","Проценты по краткосрочным займам (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.5","Краткосрочные займы по облигациям",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.6","Расчеты с банками по учету (дисконту) краткосрочных долговых обязательств",0,0,0,0,1,"Контрагенты","Договоры"," "
"66.11","Краткосрочные кредиты (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"66.22","Проценты по краткосрочным кредитам (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"66.33","Краткосрочные займы (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"66.44","Проценты по краткосрочным займам (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
67,"Расчеты по долгосрочным кредитам и займам",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.1","Долгосрочные кредиты (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.2","Проценты по долгосрочным кредитам (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.3","Долгосрочные займы (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.4","Проценты по долгосрочным займам (в рублях)",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.5","Долгосрочные займы по облигациям",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.6","Расчеты с банками по учету (дисконту) долгосрочных долговых обязательств",0,0,0,0,1,"Контрагенты","Договоры"," "
"67.11","Долгосрочные кредиты (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"67.22","Проценты по долгосрочным кредитам (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"67.33","Долгосрочные займы (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
"67.44","Проценты по долгосрочным займам (в валюте)",1,0,0,0,1,"Контрагенты","Договоры"," "
68,"Расчеты по налогам и сборам",0,0,0,1,1," "," "," "
